    6    6   13    1    6     /KBe  02-07-1993
--------------------------------------------------------------------------------
  -8.75898  -8.75898  -8.75898  -8.75898  -8.75898  -8.75898
  -8.84732  -8.84732  -8.84732  -8.84732  -8.84732  -8.84732
  -8.98090  -8.98090  -8.98090  -8.98090  -8.98090  -8.98090
----------------------------------------/z1 =  5   E(eV) =  304.4 
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -35.14567 -35.14567 -35.14567 -35.14567 -35.14567 -35.14567
 -22.07626 -22.07626 -22.07626 -22.07626 -22.07626 -22.07626
 -15.61682 -15.61682 -15.61682 -15.61682 -15.61682 -15.61682
 -13.50154 -13.50154 -13.50154 -13.50154 -13.50154 -13.50154
 -11.84981 -11.84981 -11.84981 -11.84981 -11.84981 -11.84981
 -10.67833 -10.67833 -10.67833 -10.67833 -10.67833 -10.67833
 -10.16785 -10.16785 -10.16785 -10.16785 -10.16785 -10.16785
 -10.03556 -10.03556 -10.03556 -10.03556 -10.03556 -10.03556
  -9.97022  -9.97022  -9.97022  -9.97022  -9.97022  -9.97022
  -9.98854  -9.98854  -9.98854  -9.98854  -9.98854  -9.98854
----------------------------------------/z1 =  6   E(eV) =  435.5 
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000 -34.00000
 -27.92541 -27.92541 -27.92541 -27.92541 -27.92541 -27.92541
 -18.61916 -18.61916 -18.61916 -18.61916 -18.61916 -18.61916
 -15.55495 -15.55495 -15.55495 -15.55495 -15.55495 -15.55495
 -13.14407 -13.14407 -13.14407 -13.14407 -13.14407 -13.14407
 -11.40324 -11.40324 -11.40324 -11.40324 -11.40324 -11.40324
 -10.60807 -10.60807 -10.60807 -10.60807 -10.60807 -10.60807
 -10.38089 -10.38089 -10.38089 -10.38089 -10.38089 -10.38089
 -10.23964 -10.23964 -10.23964 -10.23964 -10.23964 -10.23964
 -10.20102 -10.20102 -10.20102 -10.20102 -10.20102 -10.20102
